date,county,state,fips,cases,deaths
8/28/2020,CALARCA,QUINDIO,63130,7,0
8/28/2020,CALDAS,ANTIOQUIA,05129,18,0
8/28/2020,CALDONO,CAUCA,19137,4,0
8/28/2020,CALI,VALLE,76001,434,11
8/28/2020,CALOTO,CAUCA,19142,3,0
8/28/2020,CAMPO DE LA CRUZ,ATLANTICO,08137,1,0
8/28/2020,CAMPOALEGRE,HUILA,41132,21,0
8/28/2020,CANALETE,CORDOBA,23090,1,0
8/28/2020,CANDELARIA,ATLANTICO,08141,1,0
8/28/2020,CANDELARIA,VALLE,76130,3,0
8/28/2020,CANTAGALLO,BOLIVAR,13160,2,1
8/28/2020,CAQUEZA,CUNDINAMARCA,25151,1,0
8/28/2020,CAREPA,ANTIOQUIA,05147,18,0
8/28/2020,CARMEN DE APICALA,TOLIMA,73148,1,0
8/28/2020,CARMEN DE VIBORAL,ANTIOQUIA,05148,1,0
8/28/2020,CARTAGENA,CARTAGENA,13001,117,2
8/28/2020,CARTAGENA DEL CHAIRA,CAQUETA,18150,4,0
8/28/2020,CARTAGO,VALLE,76147,7,0
8/28/2020,CASTILLA LA NUEVA,META,50150,4,0
8/28/2020,CAUCASIA,ANTIOQUIA,05154,21,0
8/28/2020,CERETE,CORDOBA,23162,3,0
8/28/2020,CHALAN,SUCRE,70230,1,0
8/28/2020,CHAPARRAL,TOLIMA,73168,1,1
8/28/2020,CHIA,CUNDINAMARCA,25175,30,1
8/28/2020,CHIGORODO,ANTIOQUIA,05172,12,0
8/28/2020,CHIMA,CORDOBA,23168,1,0
8/28/2020,CHINCHINA,CALDAS,17174,4,0
8/28/2020,CHIPAQUE,CUNDINAMARCA,25178,1,0
8/28/2020,CHIQUINQUIRA,BOYACA,15176,11,1
8/28/2020,CHITA,BOYACA,15183,1,0
8/28/2020,CHOCONTA,CUNDINAMARCA,25183,1,0
8/28/2020,CICUCO,BOLIVAR,13188,4,0
8/28/2020,CIENAGA,MAGDALENA,47189,3,0
8/28/2020,CIENAGA DE ORO,CORDOBA,23189,2,0
8/28/2020,CIMITARRA,SANTANDER,68190,6,0
8/28/2020,CIRCASIA,QUINDIO,63190,3,0
8/28/2020,CISNEROS,ANTIOQUIA,05190,1,0
8/28/2020,COCORNA,ANTIOQUIA,05197,2,0
8/28/2020,COGUA,CUNDINAMARCA,25200,3,0
8/28/2020,COLON,PUTUMAYO,86219,1,0
8/28/2020,COMBITA,BOYACA,15204,1,0
8/28/2020,CONCEPCION,ANTIOQUIA,05206,1,0
8/28/2020,CONCORDIA,MAGDALENA,47205,2,0
8/28/2020,CONVENCION,NORTE SANTANDER,54206,1,0
8/28/2020,COPACABANA,ANTIOQUIA,05212,20,0
8/28/2020,CORDOBA,BOLIVAR,13212,15,1
8/28/2020,COROZAL,SUCRE,70215,4,1
8/28/2020,COTA,CUNDINAMARCA,25214,4,0
8/28/2020,COTORRA,CORDOBA,23300,3,0
8/28/2020,COVEÑAS,SUCRE,70221,1,0
8/28/2020,COYAIMA,TOLIMA,73217,3,0
8/28/2020,CUCUTA,NORTE SANTANDER,54001,276,6
8/28/2020,CUMBITARA,NARIÑO,52233,1,0
8/28/2020,CURITI,SANTANDER,68229,1,0
8/28/2020,CURUMANI,CESAR,20228,3,1
8/28/2020,DAGUA,VALLE,76233,2,0
8/28/2020,DIBULLA,GUAJIRA,44090,2,0
8/28/2020,DISTRACCION,GUAJIRA,44098,2,0
8/28/2020,DON MATIAS,ANTIOQUIA,05237,1,1
8/28/2020,DOSQUEBRADAS,RISARALDA,66170,42,2
8/28/2020,DUITAMA,BOYACA,15238,14,0
8/28/2020,EL BAGRE,ANTIOQUIA,05250,4,0
8/28/2020,EL CARMEN DE BOLIVAR,BOLIVAR,13244,2,1
8/28/2020,EL CERRITO,VALLE,76248,3,0
8/28/2020,EL CHARCO,NARIÑO,52250,3,0
8/28/2020,EL COLEGIO,CUNDINAMARCA,25245,1,0
8/28/2020,EL GUAMO,BOLIVAR,13248,1,0
8/28/2020,EL PASO,CESAR,20250,2,0
8/28/2020,EL PEÑOL,NARIÑO,52254,4,0
8/28/2020,EL PIÑON,MAGDALENA,47258,2,0
8/28/2020,EL PLAYON,SANTANDER,68255,1,0
8/28/2020,EL RETEN,MAGDALENA,47268,1,1
8/28/2020,EL ROSAL,CUNDINAMARCA,25260,3,0
8/28/2020,EL TAMBO,CAUCA,19256,4,0
8/28/2020,EL TAMBO,NARIÑO,52260,1,0
8/28/2020,EL TARRA,NORTE SANTANDER,54250,1,0
8/28/2020,ENTRERRIOS,ANTIOQUIA,05264,1,1
8/28/2020,ENVIGADO,ANTIOQUIA,05266,41,1
8/28/2020,ESPINAL,TOLIMA,73268,11,1
8/28/2020,FACATATIVA,CUNDINAMARCA,25269,36,0
8/28/2020,FLANDES,TOLIMA,73275,3,0
8/28/2020,FLORENCIA,CAQUETA,18001,105,3
8/28/2020,FLORIDA,VALLE,76275,3,0
8/28/2020,FLORIDABLANCA,SANTANDER,68276,89,6
8/28/2020,FONSECA,GUAJIRA,44279,3,0
8/28/2020,FOSCA,CUNDINAMARCA,25281,1,0
8/28/2020,FRESNO,TOLIMA,73283,1,0
8/28/2020,FUENTE DE ORO,META,50287,1,0
8/28/2020,FUNDACION,MAGDALENA,47288,16,1
8/28/2020,FUNZA,CUNDINAMARCA,25286,23,3
8/28/2020,FUQUENE,CUNDINAMARCA,25288,1,0
8/28/2020,FUSAGASUGA,CUNDINAMARCA,25290,5,0
8/28/2020,GACHANCIPA,CUNDINAMARCA,25295,3,0
8/28/2020,GAMARRA,CESAR,20295,1,0
8/28/2020,GARZON,HUILA,41298,2,0
8/28/2020,GINEBRA,VALLE,76306,2,0
8/28/2020,GIRALDO,ANTIOQUIA,05306,5,0
8/28/2020,GIRARDOT,CUNDINAMARCA,25307,28,6
8/28/2020,GIRARDOTA,ANTIOQUIA,05308,12,0
8/28/2020,GIRON,SANTANDER,68307,48,0
8/28/2020,GONZALEZ,CESAR,20310,2,0
8/28/2020,GRANADA,META,50313,3,0
8/28/2020,GUACARI,VALLE,76318,1,0
8/28/2020,GUACHUCAL,NARIÑO,52317,2,0
8/28/2020,GUAITARILLA,NARIÑO,52320,3,0
8/28/2020,GUAMO,TOLIMA,73319,8,1
8/28/2020,GUARNE,ANTIOQUIA,05318,4,0
8/28/2020,GUAYABETAL,CUNDINAMARCA,25335,1,0
8/28/2020,HATONUEVO,GUAJIRA,44378,1,0
8/28/2020,HELICONIA,ANTIOQUIA,05347,1,0
8/28/2020,HERRAN,NORTE SANTANDER,54347,4,0
8/28/2020,HONDA,TOLIMA,73349,7,0
8/28/2020,IBAGUE,TOLIMA,73001,155,2
8/28/2020,IPIALES,NARIÑO,52356,17,0
8/28/2020,ITAGUI,ANTIOQUIA,05360,97,1
8/28/2020,ITSMINA,CHOCO,27361,1,1
8/28/2020,ITUANGO,ANTIOQUIA,05361,7,0
8/28/2020,JAMUNDI,VALLE,76364,14,0
8/28/2020,LA APARTADA,CORDOBA,23350,5,0
8/28/2020,LA CALERA,CUNDINAMARCA,25377,2,0
8/28/2020,LA CEJA,ANTIOQUIA,05376,4,0
8/28/2020,LA DORADA,CALDAS,17380,49,0
8/28/2020,LA ESTRELLA,ANTIOQUIA,05380,13,1
8/28/2020,LA GLORIA,CESAR,20383,4,0
8/28/2020,LA JAGUA DE IBIRICO,CESAR,20400,7,0
8/28/2020,LA MACARENA,META,50350,3,0
8/28/2020,LA MESA,CUNDINAMARCA,25386,1,0
8/28/2020,LA MONTANITA,CAQUETA,18410,1,0
8/28/2020,LA PLATA,HUILA,41396,2,0
8/28/2020,LA TEBAIDA,QUINDIO,63401,2,1
8/28/2020,LA UNION,ANTIOQUIA,05400,2,0
8/28/2020,LA UNION,NARIÑO,52399,10,1
8/28/2020,LA UNION,SUCRE,70400,1,1
8/28/2020,LA UNION,VALLE,76400,2,0
8/28/2020,LA VEGA,CAUCA,19397,1,0
8/28/2020,LA VEGA,CUNDINAMARCA,25402,1,0
8/28/2020,LA VIRGINIA,RISARALDA,66400,9,0
8/28/2020,LEBRIJA,SANTANDER,68406,6,0
8/28/2020,LEIVA,NARIÑO,52405,2,1
8/28/2020,LENGUAZAQUE,CUNDINAMARCA,25407,1,0
8/28/2020,LERIDA,TOLIMA,73408,3,0
8/28/2020,LIBANO,TOLIMA,73411,2,0
8/28/2020,LORICA,CORDOBA,23417,5,0
8/28/2020,LOS PALMITOS,SUCRE,70418,1,0
8/28/2020,LOS PATIOS,NORTE SANTANDER,54405,37,1
8/28/2020,LOURDES,NORTE SANTANDER,54418,1,0
8/28/2020,LURUACO,ATLANTICO,08421,7,0
8/28/2020,MADRID,CUNDINAMARCA,25430,23,3
8/28/2020,MAGANGUE,BOLIVAR,13430,7,0
8/28/2020,MAICAO,GUAJIRA,44430,16,1
8/28/2020,MAJAGUAL,SUCRE,70429,1,0
8/28/2020,MALAGA,SANTANDER,68432,1,1
8/28/2020,MALAMBO,ATLANTICO,08433,2,0
8/28/2020,MALLAMA (PIEDRANCHA),NARIÑO,52435,1,0
8/28/2020,MANAURE,GUAJIRA,44560,3,0
8/28/2020,MANAURE BALCON DEL CESAR,CESAR,20443,1,0
8/28/2020,MANI,CASANARE,85139,2,0
8/28/2020,MANIZALES,CALDAS,17001,42,0
8/28/2020,MARINILLA,ANTIOQUIA,05440,3,0
8/28/2020,MARIPI,BOYACA,15442,1,0
8/28/2020,MARIQUITA,TOLIMA,73443,1,0
8/28/2020,MARMATO,CALDAS,17442,2,0
8/28/2020,MEDELLIN,ANTIOQUIA,05001,717,15
8/28/2020,MELGAR,TOLIMA,73449,16,0
8/28/2020,MERCADERES,CAUCA,19450,2,2
8/28/2020,MILAN,CAQUETA,18460,1,0
8/28/2020,MITU,VAUPES,97001,52,0
8/28/2020,MOCOA,PUTUMAYO,86001,16,0
8/28/2020,MOMIL,CORDOBA,23464,1,0
8/28/2020,MONTELIBANO,CORDOBA,23466,3,0
8/28/2020,MONTENEGRO,QUINDIO,63470,2,0
8/28/2020,MONTERIA,CORDOBA,23001,64,2
8/28/2020,MONTERREY,CASANARE,85162,2,1
8/28/2020,MORELIA,CAQUETA,18479,1,0
8/28/2020,MORROA,SUCRE,70473,1,0
8/28/2020,MOSQUERA,CUNDINAMARCA,25473,31,1
8/28/2020,MUTATA,ANTIOQUIA,05480,5,2
8/28/2020,NECOCLI,ANTIOQUIA,05490,3,0
8/28/2020,NEIRA,CALDAS,17486,2,0
8/28/2020,NEIVA,HUILA,41001,107,4
8/28/2020,NEMOCON,CUNDINAMARCA,25486,1,0
8/28/2020,NOBSA,BOYACA,15491,2,0
8/28/2020,NOROSÌ,BOLIVAR,13490,4,0
8/28/2020,NUEVA GRANADA,MAGDALENA,47460,1,0
8/28/2020,OCAÑA,NORTE SANTANDER,54498,11,0
8/28/2020,OIBA,SANTANDER,68500,1,0
8/28/2020,ORITO,PUTUMAYO,86320,11,1
8/28/2020,OVEJAS,SUCRE,70508,5,0
8/28/2020,PACHO,CUNDINAMARCA,25513,1,0
8/28/2020,PAIPA,BOYACA,15516,1,0
8/28/2020,PALERMO,HUILA,41524,1,0
8/28/2020,PALESTINA,CALDAS,17524,2,0
8/28/2020,PALESTINA,HUILA,41530,1,0
8/28/2020,PALMIRA,VALLE,76520,36,1
8/28/2020,PALMITO,SUCRE,70523,1,0
8/28/2020,PAMPLONA,NORTE SANTANDER,54518,20,1
8/28/2020,PASCA,CUNDINAMARCA,25535,1,1
8/28/2020,PASTO,NARIÑO,52001,105,4
8/28/2020,PATIA (EL BORDO),CAUCA,19532,1,0
8/28/2020,PAZ DE ARIPORO,CASANARE,85250,2,0
8/28/2020,PELAYA,CESAR,20550,1,0
8/28/2020,PEREIRA,RISARALDA,66001,137,9
8/28/2020,PIEDECUESTA,SANTANDER,68547,39,4
8/28/2020,PIEDRAS,TOLIMA,73547,1,0
8/28/2020,PIENDAMO,CAUCA,19548,8,1
8/28/2020,PIJAO,QUINDIO,63548,1,1
8/28/2020,PINILLOS,BOLIVAR,13549,2,0
8/28/2020,PITAL,HUILA,41548,1,0
8/28/2020,PITALITO,HUILA,41551,18,2
8/28/2020,PLANETA RICA,CORDOBA,23555,11,1
8/28/2020,PLATO,MAGDALENA,47555,15,2
8/28/2020,POLO NUEVO,ATLANTICO,08558,1,0
8/28/2020,POPAYAN,CAUCA,19001,258,4
8/28/2020,PUEBLO BELLO,CESAR,20570,1,0
8/28/2020,PUEBLO NUEVO,CORDOBA,23570,20,0
8/28/2020,PUERTO ASIS,PUTUMAYO,86568,13,0
8/28/2020,PUERTO BERRIO,ANTIOQUIA,05579,7,0
8/28/2020,PUERTO BOYACA,BOYACA,15572,4,0
8/28/2020,PUERTO COLOMBIA,ATLANTICO,08573,3,0
8/28/2020,PUERTO GAITAN,META,50568,23,1
8/28/2020,PUERTO INIRIDA,GUAINIA,94001,1,0
8/28/2020,PUERTO LIBERTADOR,CORDOBA,23580,2,0
8/28/2020,PUERTO RICO,CAQUETA,18592,3,0
8/28/2020,PUERTO SALGAR,CUNDINAMARCA,25572,1,0
8/28/2020,PUERTO SANTANDER,NORTE SANTANDER,54553,2,0
8/28/2020,PUERTO TEJADA,CAUCA,19573,3,0
8/28/2020,PUERTO WILCHES,SANTANDER,68575,4,2
8/28/2020,PURACE,CAUCA,19585,3,0
8/28/2020,PURIFICACION,TOLIMA,73585,3,2
8/28/2020,PURISIMA,CORDOBA,23586,1,0
8/28/2020,QUIBDO,CHOCO,27001,8,0
8/28/2020,QUIMBAYA,QUINDIO,63594,1,1
8/28/2020,QUINCHIA,RISARALDA,66594,1,0
8/28/2020,RAFAEL REYES (APULO),CUNDINAMARCA,25599,2,0
8/28/2020,REMEDIOS,ANTIOQUIA,05604,7,0
8/28/2020,REMOLINO,MAGDALENA,47605,1,0
8/28/2020,REPELON,ATLANTICO,08606,1,1
8/28/2020,RETIRO,ANTIOQUIA,05607,1,0
8/28/2020,RICAURTE,CUNDINAMARCA,25612,1,0
8/28/2020,RICAURTE,NARIÑO,52612,2,0
8/28/2020,RIOHACHA,GUAJIRA,44001,60,0
8/28/2020,RIONEGRO,ANTIOQUIA,05615,14,0
8/28/2020,RIONEGRO,SANTANDER,68615,4,0
8/28/2020,RIVERA,HUILA,41615,1,0
8/28/2020,ROBLES (LA PAZ),CESAR,20621,3,1
8/28/2020,ROLDANILLO,VALLE,76622,1,0
8/28/2020,ROSAS,CAUCA,19622,2,0
8/28/2020,SABANA DE TORRES,SANTANDER,68655,6,0
8/28/2020,SABANALARGA,ATLANTICO,08638,13,1
8/28/2020,SABANETA,ANTIOQUIA,05631,26,0
8/28/2020,SAHAGUN,CORDOBA,23660,5,1
8/28/2020,SALAZAR,NORTE SANTANDER,54660,3,0
8/28/2020,SAMPUES,SUCRE,70670,2,0
8/28/2020,SAN AGUSTIN,HUILA,41668,3,0
8/28/2020,SAN ALBERTO,CESAR,20710,5,0
8/28/2020,SAN BERNARDO,NARIÑO,52685,1,0
8/28/2020,SAN BERNARDO DEL VIENTO,CORDOBA,23675,1,0
8/28/2020,SAN CAYETANO,NORTE SANTANDER,54673,5,0
8/28/2020,SAN FRANCISCO,CUNDINAMARCA,25658,4,0
8/28/2020,SAN GIL,SANTANDER,68679,5,0
8/28/2020,SAN JACINTO,BOLIVAR,13654,3,0
8/28/2020,SAN JOSE DEL FRAGUA,CAQUETA,18610,8,0
8/28/2020,SAN JOSE DEL GUAVIARE,GUAVIARE,95001,2,0
8/28/2020,SAN JUAN DE BETULIA,SUCRE,70702,2,1
8/28/2020,SAN JUAN DEL CESAR,GUAJIRA,44650,16,0
8/28/2020,SAN JUAN NEPOMUCENO,BOLIVAR,13657,2,0
8/28/2020,SAN LUIS,TOLIMA,73678,2,0
8/28/2020,SAN MARCOS,SUCRE,70708,10,1
8/28/2020,SAN MARTIN,CESAR,20770,14,0
8/28/2020,SAN MARTIN,META,50689,1,0
8/28/2020,SAN MARTIN DE LOBA,BOLIVAR,13667,8,2
8/28/2020,SAN MIGUEL (LA DORADA),PUTUMAYO,86757,1,0
8/28/2020,SAN ONOFRE,SUCRE,70713,1,0
8/28/2020,SAN PABLO,BOLIVAR,13670,2,2
8/28/2020,SAN PABLO DE BORBUR,BOYACA,15681,5,0
8/28/2020,SAN PEDRO,ANTIOQUIA,05664,2,0
8/28/2020,SAN PEDRO,SUCRE,70717,2,0
8/28/2020,SAN PEDRO,VALLE,76670,1,0
8/28/2020,SAN PEDRO DE URABA,ANTIOQUIA,05665,1,0
8/28/2020,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,47692,1,0
8/28/2020,SAN VICENTE DEL CAGUAN,CAQUETA,18753,11,0
8/28/2020,SAN ZENON,MAGDALENA,47703,1,0
8/28/2020,SANDONA,NARIÑO,52683,7,0
8/28/2020,SANTA ANA,MAGDALENA,47707,5,0
8/28/2020,SANTA BARBARA,ANTIOQUIA,05679,1,0
8/28/2020,SANTA FE DE ANTIOQUIA,ANTIOQUIA,05042,6,0
8/28/2020,SANTA MARIA,HUILA,41676,1,0
8/28/2020,SANTA MARTA,STA MARTA D.E.,47001,124,8
8/28/2020,SANTA ROSA,BOLIVAR,13683,2,0
8/28/2020,SANTA ROSA DE CABAL,RISARALDA,66682,6,0
8/28/2020,SANTA SOFIA,BOYACA,15696,1,0
8/28/2020,SANTANDER DE QUILICHAO,CAUCA,19698,16,3
8/28/2020,SANTO TOMAS,ATLANTICO,08685,1,0
8/28/2020,SANTUARIO,ANTIOQUIA,05697,3,0
8/28/2020,SARAVENA,ARAUCA,81736,7,0
8/28/2020,SEGOVIA,ANTIOQUIA,05736,11,1
8/28/2020,SEVILLA,VALLE,76736,1,0
8/28/2020,SIBATE,CUNDINAMARCA,25740,6,2
8/28/2020,SIBUNDOY,PUTUMAYO,86749,1,0
8/28/2020,SILVANIA,CUNDINAMARCA,25743,1,1
8/28/2020,SILVIA,CAUCA,19743,7,0
8/28/2020,SIMIJACA,CUNDINAMARCA,25745,4,1
8/28/2020,SIMITI,BOLIVAR,13744,9,0
8/28/2020,SINCE,SUCRE,70742,2,1
8/28/2020,SINCELEJO,SUCRE,70001,50,2
8/28/2020,SOACHA,CUNDINAMARCA,25754,131,4
8/28/2020,SOATA,BOYACA,15753,1,0
8/28/2020,SOCHA,BOYACA,15757,2,0
8/28/2020,SOCORRO,SANTANDER,68755,1,0
8/28/2020,SOGAMOSO,BOYACA,15759,19,1
8/28/2020,SOLANO,CAQUETA,18756,1,0
8/28/2020,SOLEDAD,ATLANTICO,08758,11,0
8/28/2020,SONSON,ANTIOQUIA,05756,1,0
8/28/2020,SOPETRAN,ANTIOQUIA,05761,1,0
8/28/2020,SOPO,CUNDINAMARCA,25758,7,0
8/28/2020,SORACA,BOYACA,15764,5,0
8/28/2020,SOTARA,CAUCA,19760,2,0
8/28/2020,SUAREZ,CAUCA,19780,4,1
8/28/2020,SUBACHOQUE,CUNDINAMARCA,25769,1,0
8/28/2020,SUCRE,CAUCA,19785,1,0
8/28/2020,SUESCA,CUNDINAMARCA,25772,2,0
8/28/2020,SUPIA,CALDAS,17777,3,1
8/28/2020,SUTATAUSA,CUNDINAMARCA,25781,5,0
8/28/2020,TABIO,CUNDINAMARCA,25785,2,0
8/28/2020,TAME,ARAUCA,81794,4,0
8/28/2020,TAMINANGO,NARIÑO,52786,3,0
8/28/2020,TARAIRA,VAUPES,97666,1,0
8/28/2020,TARQUI,HUILA,41791,1,0
8/28/2020,TELLO,HUILA,41799,1,0
8/28/2020,TENERIFE,MAGDALENA,47798,2,0
8/28/2020,TENJO,CUNDINAMARCA,25799,3,0
8/28/2020,TERUEL,HUILA,41801,1,0
8/28/2020,TIBU,NORTE SANTANDER,54810,1,0
8/28/2020,TIMBIO,CAUCA,19807,8,1
8/28/2020,TITIRIBI,ANTIOQUIA,05809,2,0
8/28/2020,TOCA,BOYACA,15814,3,0
8/28/2020,TOCANCIPA,CUNDINAMARCA,25817,8,0
8/28/2020,TOLU,SUCRE,70820,3,0
8/28/2020,TOLUVIEJO,SUCRE,70823,2,1
8/28/2020,TOTA,BOYACA,15822,3,0
8/28/2020,TOTORO,CAUCA,19824,1,0
8/28/2020,TUCHIN,CORDOBA,23815,2,0
8/28/2020,TULUA,VALLE,76834,7,0
8/28/2020,TUMACO,NARIÑO,52835,3,0
8/28/2020,TUNJA,BOYACA,15001,25,0
8/28/2020,TUQUERRES,NARIÑO,52838,10,0
8/28/2020,TURBACO,BOLIVAR,13836,4,0
8/28/2020,TURBO,ANTIOQUIA,05837,6,0
8/28/2020,TUTA,BOYACA,15837,1,0
8/28/2020,UBATE,CUNDINAMARCA,25843,13,1
8/28/2020,URIBIA,GUAJIRA,44847,9,1
8/28/2020,URUMITA,GUAJIRA,44855,1,0
8/28/2020,VALDIVIA,ANTIOQUIA,05854,3,0
8/28/2020,VALENCIA,CORDOBA,23855,1,0
8/28/2020,VALLE DEL GUAMUEZ,PUTUMAYO,86865,4,0
8/28/2020,VALLEDUPAR,CESAR,20001,261,11
8/28/2020,VENECIA,ANTIOQUIA,05861,1,0
8/28/2020,VENTAQUEMADA,BOYACA,15861,1,0
8/28/2020,VILLA DE LEYVA,BOYACA,15407,3,0
8/28/2020,VILLA DEL ROSARIO,NORTE SANTANDER,54874,27,2
8/28/2020,VILLAGARZON,PUTUMAYO,86885,4,0
8/28/2020,VILLAHERMOSA,TOLIMA,73870,3,0
8/28/2020,VILLAMARIA,CALDAS,17873,3,0
8/28/2020,VILLANUEVA,CASANARE,85440,3,0
8/28/2020,VILLANUEVA,GUAJIRA,44874,1,0
8/28/2020,VILLARICA,CAUCA,19845,2,0
8/28/2020,VILLAVICENCIO,META,50001,179,4
8/28/2020,VILLETA,CUNDINAMARCA,25875,2,0
8/28/2020,VISTAHERMOSA,META,50711,1,0
8/28/2020,VITERBO,CALDAS,17877,5,0
8/28/2020,YAGUARA,HUILA,41885,3,0
8/28/2020,YARUMAL,ANTIOQUIA,05887,3,0
8/28/2020,YOPAL,CASANARE,85001,15,0
8/28/2020,YUMBO,VALLE,76892,9,0
8/28/2020,ZARZAL,VALLE,76895,2,0
8/28/2020,ZIPAQUIRA,CUNDINAMARCA,25899,64,3
8/28/2020,ZONA BANANERA,MAGDALENA,47980,1,0
8/29/2020,ABREGO,NORTE SANTANDER,54003,1,0
8/29/2020,ACACIAS,META,50006,6,0
8/29/2020,ACEVEDO,HUILA,41006,4,1
8/29/2020,AGRADO,HUILA,41013,1,0
8/29/2020,AGUACHICA,CESAR,20011,3,0
8/29/2020,AGUAZUL,CASANARE,85010,3,0
8/29/2020,AGUSTIN CODAZZI,CESAR,20013,8,0
8/29/2020,AIPE,HUILA,41016,3,0
8/29/2020,ALBAN,CUNDINAMARCA,25019,1,0
8/29/2020,ALDANA,NARIÑO,52022,2,0
8/29/2020,ALGECIRAS,HUILA,41020,2,0
8/29/2020,AMAGA,ANTIOQUIA,05030,4,0
8/29/2020,ANDES,ANTIOQUIA,05034,22,0
8/29/2020,ANOLAIMA,CUNDINAMARCA,25040,1,1
8/29/2020,ANSERMA,CALDAS,17042,8,0
8/29/2020,APARTADO,ANTIOQUIA,05045,8,1
8/29/2020,ARACATACA,MAGDALENA,47053,7,0
8/29/2020,ARGELIA,CAUCA,19050,3,2
8/29/2020,ARJONA,BOLIVAR,13052,3,0
8/29/2020,ARMENIA,ANTIOQUIA,05059,2,0
8/29/2020,ARMENIA,QUINDIO,63001,76,5
8/29/2020,ASTREA,CESAR,20032,1,1
8/29/2020,AYAPEL,CORDOBA,23068,4,0
8/29/2020,BALBOA,CAUCA,19075,6,0
8/29/2020,BARANOA,ATLANTICO,08078,2,0
8/29/2020,BARAYA,HUILA,41078,1,0
8/29/2020,BARBACOAS,NARIÑO,52079,3,0
8/29/2020,BARBOSA,ANTIOQUIA,05079,4,0
8/29/2020,BARRANCABERMEJA,SANTANDER,68081,126,1
8/29/2020,BARRANCAS,GUAJIRA,44078,7,0
8/29/2020,BARRANQUILLA,BARRANQUILLA,08001,54,0
8/29/2020,BECERRIL,CESAR,20045,3,0
8/29/2020,BELEN DE UMBRIA,RISARALDA,66088,3,0
8/29/2020,BELLO,ANTIOQUIA,05088,79,0
8/29/2020,BOCHALEMA,NORTE SANTANDER,54099,1,0
8/29/2020,BOGOTA,BOGOTA,11001,1970,48
8/29/2020,BOJACA,CUNDINAMARCA,25099,1,0
8/29/2020,BOLIVAR,CAUCA,19100,3,0
8/29/2020,BOSCONIA,CESAR,20060,7,1
8/29/2020,BUCARAMANGA,SANTANDER,68001,249,9
8/29/2020,BUENAVENTURA,VALLE,76109,1,0
8/29/2020,BUENAVISTA,CORDOBA,23079,8,0
8/29/2020,BUENAVISTA,SUCRE,70110,4,0
8/29/2020,BUGA,VALLE,76111,11,1
8/29/2020,CAICEDONIA,VALLE,76122,1,0
8/29/2020,CAJAMARCA,TOLIMA,73124,1,0
8/29/2020,CAJIBIO,CAUCA,19130,2,0
8/29/2020,CAJICA,CUNDINAMARCA,25126,7,0
8/29/2020,CALARCA,QUINDIO,63130,29,3
8/29/2020,CALDAS,ANTIOQUIA,05129,13,0
8/29/2020,CALDONO,CAUCA,19137,2,0
8/29/2020,CALI,VALLE,76001,250,12
8/29/2020,CALOTO,CAUCA,19142,1,0
8/29/2020,CAMPO DE LA CRUZ,ATLANTICO,08137,1,0
8/29/2020,CAMPOALEGRE,HUILA,41132,3,0
8/29/2020,CANALETE,CORDOBA,23090,6,0
8/29/2020,CANDELARIA,VALLE,76130,5,0
8/29/2020,CANTON DE SAN PABLO (MANAGRU),CHOCO,27135,1,1
8/29/2020,CAPARRAPI,CUNDINAMARCA,25148,4,0
8/29/2020,CAQUEZA,CUNDINAMARCA,25151,1,0
8/29/2020,CAREPA,ANTIOQUIA,05147,12,1
8/29/2020,CARMEN DE VIBORAL,ANTIOQUIA,05148,1,0
8/29/2020,CARTAGENA,CARTAGENA,13001,64,1
8/29/2020,CARTAGO,VALLE,76147,26,1
8/29/2020,CAUCASIA,ANTIOQUIA,05154,2,1
8/29/2020,CERETE,CORDOBA,23162,10,1
8/29/2020,CERTEGUI,CHOCO,27160,3,0
8/29/2020,CHACHAGUI,NARIÑO,52240,1,0
8/29/2020,CHIA,CUNDINAMARCA,25175,24,0
8/29/2020,CHIGORODO,ANTIOQUIA,05172,6,0
8/29/2020,CHIMA,CORDOBA,23168,1,0
8/29/2020,CHIMICHAGUA,CESAR,20175,2,0
8/29/2020,CHINACOTA,NORTE SANTANDER,54172,3,0
8/29/2020,CHINCHINA,CALDAS,17174,4,0
8/29/2020,CHINU,CORDOBA,23182,4,0
8/29/2020,CHIPAQUE,CUNDINAMARCA,25178,1,0
8/29/2020,CHIQUINQUIRA,BOYACA,15176,3,0
8/29/2020,CHIRIGUANA,CESAR,20178,7,1
8/29/2020,CHIVATA,BOYACA,15187,1,0
8/29/2020,CHOCONTA,CUNDINAMARCA,25183,2,0
8/29/2020,CIENAGA,MAGDALENA,47189,7,0
8/29/2020,CIENAGA DE ORO,CORDOBA,23189,1,0
8/29/2020,CIENEGA,BOYACA,15189,4,0
8/29/2020,CIMITARRA,SANTANDER,68190,1,1
8/29/2020,CIRCASIA,QUINDIO,63190,4,0
8/29/2020,COGUA,CUNDINAMARCA,25200,1,0
8/29/2020,COLON (GENOVA),NARIÑO,52203,3,0
8/29/2020,COMBITA,BOYACA,15204,3,0
8/29/2020,CONDOTO,CHOCO,27205,1,0
8/29/2020,COPACABANA,ANTIOQUIA,05212,7,0
8/29/2020,CORINTO,CAUCA,19212,2,0
8/29/2020,COROZAL,SUCRE,70215,10,0
8/29/2020,COTA,CUNDINAMARCA,25214,4,0
8/29/2020,COYAIMA,TOLIMA,73217,2,0
8/29/2020,CUCUTA,NORTE SANTANDER,54001,183,2
