date,county,state,fips,cases,deaths
2020-09-03,TURBACO,BOLIVAR,13836,1,0
2020-09-03,TURBO,ANTIOQUIA,5837,4,0
2020-09-03,UBALA,CUNDINAMARCA,25839,2,0
2020-09-03,UBATE,CUNDINAMARCA,25843,3,0
2020-09-03,USIACURI,ATLANTICO,8849,1,0
2020-09-03,VALDIVIA,ANTIOQUIA,5854,1,0
2020-09-03,VALLE DEL GUAMUEZ,PUTUMAYO,86865,1,0
2020-09-03,VALLEDUPAR,CESAR,20001,141,4
2020-09-03,VALPARAISO,CAQUETA,18860,2,1
2020-09-03,VENADILLO,TOLIMA,73861,1,0
2020-09-03,VENTAQUEMADA,BOYACA,15861,1,0
2020-09-03,VIJES,VALLE,76869,1,0
2020-09-03,VILLA DE LEYVA,BOYACA,15407,1,0
2020-09-03,VILLA DEL ROSARIO,NORTE SANTANDER,54874,22,0
2020-09-03,VILLAGARZON,PUTUMAYO,86885,9,0
2020-09-03,VILLAMARIA,CALDAS,17873,2,0
2020-09-03,VILLANUEVA,CASANARE,85440,1,0
2020-09-03,VILLANUEVA,GUAJIRA,44874,1,0
2020-09-03,VILLAVICENCIO,META,50001,107,3
2020-09-03,YARUMAL,ANTIOQUIA,5887,3,0
2020-09-03,YAVARATE (CD),VAUPES,97889,1,0
2020-09-03,YONDO (CASABE),ANTIOQUIA,5893,3,0
2020-09-03,YOPAL,CASANARE,85001,12,0
2020-09-03,YUMBO,VALLE,76892,2,0
2020-09-03,ZIPAQUIRA,CUNDINAMARCA,25899,18,0
2020-09-03,ZONA BANANERA,MAGDALENA,47980,3,0
2020-09-04,ACACIAS,META,50006,34,2
2020-09-04,AGUA DE DIOS,CUNDINAMARCA,25001,1,0
2020-09-04,AGUACHICA,CESAR,20011,8,1
2020-09-04,AGUAZUL,CASANARE,85010,5,0
2020-09-04,AGUSTIN CODAZZI,CESAR,20013,27,1
2020-09-04,ALBANIA,GUAJIRA,44035,2,0
2020-09-04,ALGARROBO,MAGDALENA,47030,1,0
2020-09-04,ALGECIRAS,HUILA,41020,5,0
2020-09-04,ALTAMIRA,HUILA,41026,1,0
2020-09-04,ALVARADO,TOLIMA,73026,2,0
2020-09-04,AMAGA,ANTIOQUIA,5030,2,0
2020-09-04,AMALFI,ANTIOQUIA,5031,4,0
2020-09-04,ANDALUCIA,VALLE,76036,3,0
2020-09-04,ANORI,ANTIOQUIA,5040,5,0
2020-09-04,APARTADO,ANTIOQUIA,5045,16,0
2020-09-04,APIA,RISARALDA,66045,1,0
2020-09-04,ARACATACA,MAGDALENA,47053,1,0
2020-09-04,ARAUCA,ARAUCA,81001,12,0
2020-09-04,ARAUQUITA,ARAUCA,81065,4,0
2020-09-04,ARBELAEZ,CUNDINAMARCA,25053,1,0
2020-09-04,ARGELIA,CAUCA,19050,1,0
2020-09-04,ARIGUANI (EL DIFICIL),MAGDALENA,47058,2,0
2020-09-04,ARMENIA,QUINDIO,63001,53,3
2020-09-04,AYAPEL,CORDOBA,23068,5,0
2020-09-04,BAJO BAUDO (PIZARRO),CHOCO,27077,1,0
2020-09-04,BALBOA,CAUCA,19075,1,0
2020-09-04,BARANOA,ATLANTICO,8078,1,0
2020-09-04,BARBOSA,ANTIOQUIA,5079,4,0
2020-09-04,BARRANCABERMEJA,SANTANDER,68081,83,1
2020-09-04,BARRANCAS,GUAJIRA,44078,9,0
2020-09-04,BARRANQUILLA,BARRANQUILLA,8001,82,2
2020-09-04,BECERRIL,CESAR,20045,4,0
2020-09-04,BELEN DE LOS ANDAQUIES,CAQUETA,18094,1,0
2020-09-04,BELEN DE UMBRIA,RISARALDA,66088,2,0
2020-09-04,BELLO,ANTIOQUIA,5088,91,5
2020-09-04,BOGOTA,BOGOTA,11001,2107,42
2020-09-04,BOJACA,CUNDINAMARCA,25099,1,0
2020-09-04,BOLIVAR,CAUCA,19100,1,0
2020-09-04,BOSCONIA,CESAR,20060,2,0
2020-09-04,BUCARAMANGA,SANTANDER,68001,171,3
2020-09-04,BUENAVENTURA,VALLE,76109,2,2
2020-09-04,BUENAVISTA,CORDOBA,23079,1,0
2020-09-04,BUENAVISTA,SUCRE,70110,5,0
2020-09-04,BUENOS AIRES,CAUCA,19110,1,0
2020-09-04,BUGA,VALLE,76111,17,1
2020-09-04,BUGALAGRANDE,VALLE,76113,1,0
2020-09-04,CAÃ‘ASGORDAS,ANTIOQUIA,5138,1,0
2020-09-04,CABUYARO,META,50124,3,0
2020-09-04,CACERES,ANTIOQUIA,5120,2,0
2020-09-04,CAICEDONIA,VALLE,76122,1,0
2020-09-04,CAJAMARCA,TOLIMA,73124,1,0
2020-09-04,CAJIBIO,CAUCA,19130,10,0
2020-09-04,CAJICA,CUNDINAMARCA,25126,40,0
2020-09-04,CALARCA,QUINDIO,63130,3,0
2020-09-04,CALDAS,ANTIOQUIA,5129,25,0
2020-09-04,CALDONO,CAUCA,19137,4,0
2020-09-04,CALI,VALLE,76001,442,6
2020-09-04,CALOTO,CAUCA,19142,1,0
2020-09-04,CAMPO DE LA CRUZ,ATLANTICO,8137,1,1
2020-09-04,CAMPOALEGRE,HUILA,41132,8,0
2020-09-04,CANDELARIA,ATLANTICO,8141,1,0
2020-09-04,CANDELARIA,VALLE,76130,13,1
2020-09-04,CANTAGALLO,BOLIVAR,13160,1,0
2020-09-04,CAQUEZA,CUNDINAMARCA,25151,3,0
2020-09-04,CAREPA,ANTIOQUIA,5147,10,1
2020-09-04,CARMEN DE APICALA,TOLIMA,73148,1,0
2020-09-04,CARMEN DE VIBORAL,ANTIOQUIA,5148,5,0
2020-09-04,CARTAGENA,CARTAGENA,13001,52,0
2020-09-04,CARTAGENA DEL CHAIRA,CAQUETA,18150,4,0
2020-09-04,CARTAGO,VALLE,76147,9,0
2020-09-04,CARURU,VAUPES,97161,2,0
2020-09-04,CASTILLA LA NUEVA,META,50150,4,0
2020-09-04,CAUCASIA,ANTIOQUIA,5154,3,1
2020-09-04,CERETE,CORDOBA,23162,26,2
2020-09-04,CERRITO,SANTANDER,68162,3,0
2020-09-04,CHACHAGUI,NARIÃ‘O,52240,2,0
2020-09-04,CHIA,CUNDINAMARCA,25175,36,1
2020-09-04,CHIGORODO,ANTIOQUIA,5172,8,0
2020-09-04,CHIMA,CORDOBA,23168,1,0
2020-09-04,CHIMICHAGUA,CESAR,20175,2,0
2020-09-04,CHINCHINA,CALDAS,17174,5,0
2020-09-04,CHIQUINQUIRA,BOYACA,15176,3,0
2020-09-04,CHIQUIZA,BOYACA,15232,1,0
2020-09-04,CHIRIGUANA,CESAR,20178,1,0
2020-09-04,CHITAGA,NORTE SANTANDER,54174,1,0
2020-09-04,CICUCO,BOLIVAR,13188,1,0
2020-09-04,CIENAGA,MAGDALENA,47189,2,1
2020-09-04,CIENAGA DE ORO,CORDOBA,23189,12,0
2020-09-04,CIMITARRA,SANTANDER,68190,5,0
2020-09-04,CIRCASIA,QUINDIO,63190,5,0
2020-09-04,COGUA,CUNDINAMARCA,25200,6,0
2020-09-04,COLON (GENOVA),NARIÃ‘O,52203,1,0
2020-09-04,COMBITA,BOYACA,15204,2,0
2020-09-04,CONTADERO,NARIÃ‘O,52210,1,0
2020-09-04,COPACABANA,ANTIOQUIA,5212,20,0
2020-09-04,COROZAL,SUCRE,70215,7,0
2020-09-04,COTA,CUNDINAMARCA,25214,3,0
2020-09-04,COVEÃ‘AS,SUCRE,70221,8,0
2020-09-04,COYAIMA,TOLIMA,73217,3,0
2020-09-04,CUCUNUBA,CUNDINAMARCA,25224,1,0
2020-09-04,CUCUTA,NORTE SANTANDER,54001,226,8
2020-09-04,CUMARAL,META,50226,8,0
2020-09-04,CUMBAL,NARIÃ‘O,52227,1,0
2020-09-04,CURUMANI,CESAR,20228,11,1
2020-09-04,DAGUA,VALLE,76233,1,0
2020-09-04,DARIEN,VALLE,76126,1,0
2020-09-04,DIBULLA,GUAJIRA,44090,4,0
2020-09-04,DISTRACCION,GUAJIRA,44098,4,0
2020-09-04,DOLORES,TOLIMA,73236,2,0
2020-09-04,DOSQUEBRADAS,RISARALDA,66170,20,0
2020-09-04,DUITAMA,BOYACA,15238,25,0
2020-09-04,DURANIA,NORTE SANTANDER,54239,1,0
2020-09-04,EL BAGRE,ANTIOQUIA,5250,1,1
2020-09-04,EL BANCO,MAGDALENA,47245,10,1
2020-09-04,EL CARMEN DE BOLIVAR,BOLIVAR,13244,2,0
2020-09-04,EL CERRITO,VALLE,76248,12,0
2020-09-04,EL COPEY,CESAR,20238,1,1
2020-09-04,EL DONCELLO,CAQUETA,18247,1,0
2020-09-04,EL DORADO,META,50270,1,1
2020-09-04,EL DOVIO,VALLE,76250,1,0
2020-09-04,EL MOLINO,GUAJIRA,44110,6,0
2020-09-04,EL RETORNO,GUAVIARE,95025,1,0
2020-09-04,EL ROSAL,CUNDINAMARCA,25260,1,0
2020-09-04,EL TAMBO,CAUCA,19256,1,0
2020-09-04,EL TAMBO,NARIÃ‘O,52260,1,0
2020-09-04,EL TARRA,NORTE SANTANDER,54250,1,0
2020-09-04,EL ZULIA,NORTE SANTANDER,54261,3,0
2020-09-04,ENVIGADO,ANTIOQUIA,5266,47,2
2020-09-04,ESPINAL,TOLIMA,73268,17,0
2020-09-04,FACATATIVA,CUNDINAMARCA,25269,36,1
2020-09-04,FLANDES,TOLIMA,73275,4,1
2020-09-04,FLORENCIA,CAQUETA,18001,45,1
2020-09-04,FLORIDA,VALLE,76275,5,0
2020-09-04,FLORIDABLANCA,SANTANDER,68276,103,3
2020-09-04,FONSECA,GUAJIRA,44279,10,1
2020-09-04,FREDONIA,ANTIOQUIA,5282,2,0
2020-09-04,FRESNO,TOLIMA,73283,5,0
2020-09-04,FUENTE DE ORO,META,50287,1,0
2020-09-04,FUNDACION,MAGDALENA,47288,8,0
2020-09-04,FUNZA,CUNDINAMARCA,25286,37,0
2020-09-04,FUSAGASUGA,CUNDINAMARCA,25290,11,0
2020-09-04,GACHANCIPA,CUNDINAMARCA,25295,6,0
2020-09-04,GALAPA,ATLANTICO,8296,3,0
2020-09-04,GALERAS (NUEVA GRANADA),SUCRE,70235,1,0
2020-09-04,GARZON,HUILA,41298,5,1
2020-09-04,GIGANTE,HUILA,41306,1,0
2020-09-04,GIRARDOT,CUNDINAMARCA,25307,45,4
2020-09-04,GIRARDOTA,ANTIOQUIA,5308,10,1
2020-09-04,GIRON,SANTANDER,68307,19,0
2020-09-04,GONZALEZ,CESAR,20310,2,0
2020-09-04,GRANADA,ANTIOQUIA,5313,1,0
2020-09-04,GRANADA,CUNDINAMARCA,25312,3,0
2020-09-04,GRANADA,META,50313,38,0
2020-09-04,GUACARI,VALLE,76318,3,0
2020-09-04,GUACHETA,CUNDINAMARCA,25317,1,0
2020-09-04,GUADUAS,CUNDINAMARCA,25320,2,0
2020-09-04,GUAMAL,META,50318,4,0
2020-09-04,GUAMO,TOLIMA,73319,2,0
2020-09-04,GUARANDA,SUCRE,70265,1,1
2020-09-04,GUARNE,ANTIOQUIA,5318,3,0
2020-09-04,GUASCA,CUNDINAMARCA,25322,1,0
2020-09-04,HACARI,NORTE SANTANDER,54344,1,1
2020-09-04,HATONUEVO,GUAJIRA,44378,1,0
2020-09-04,HERRAN,NORTE SANTANDER,54347,1,0
2020-09-04,HONDA,TOLIMA,73349,4,0
2020-09-04,IBAGUE,TOLIMA,73001,225,6
2020-09-04,ICONONZO,TOLIMA,73352,2,0
2020-09-04,INZA,CAUCA,19355,1,0
2020-09-04,IPIALES,NARIÃ‘O,52356,7,0
2020-09-04,ISNOS (SAN JOSE DE ISNOS),HUILA,41359,9,1
2020-09-04,ITAGUI,ANTIOQUIA,5360,52,1
2020-09-04,ITUANGO,ANTIOQUIA,5361,1,0
2020-09-04,JAMBALO,CAUCA,19364,1,0
2020-09-04,JAMUNDI,VALLE,76364,15,0
2020-09-04,LA CALERA,CUNDINAMARCA,25377,6,0
2020-09-04,LA CEJA,ANTIOQUIA,5376,1,0
2020-09-04,LA DORADA,CALDAS,17380,6,0
2020-09-04,LA ESTRELLA,ANTIOQUIA,5380,13,0
2020-09-04,LA GLORIA,CESAR,20383,16,0
2020-09-04,LA JAGUA DE IBIRICO,CESAR,20400,25,1
2020-09-04,LA MACARENA,META,50350,1,0
2020-09-04,LA PINTADA,ANTIOQUIA,5390,1,0
2020-09-04,LA PLATA,HUILA,41396,1,0
2020-09-04,LA SIERRA,CAUCA,19392,1,0
2020-09-04,LA TEBAIDA,QUINDIO,63401,1,0
2020-09-04,LA UNION,NARIÃ‘O,52399,1,0
2020-09-04,LA VIRGINIA,RISARALDA,66400,12,0
2020-09-04,LANDAZURI,SANTANDER,68385,8,0
2020-09-04,LEBRIJA,SANTANDER,68406,7,0
2020-09-04,LENGUAZAQUE,CUNDINAMARCA,25407,1,0
2020-09-04,LIBANO,TOLIMA,73411,1,0
2020-09-04,LIBORINA,ANTIOQUIA,5411,1,0
2020-09-04,LORICA,CORDOBA,23417,2,0
2020-09-04,LOS PALMITOS,SUCRE,70418,1,0
2020-09-04,LOS PATIOS,NORTE SANTANDER,54405,14,0
2020-09-04,MACHETA,CUNDINAMARCA,25426,1,0
2020-09-04,MADRID,CUNDINAMARCA,25430,34,1
2020-09-04,MAGANGUE,BOLIVAR,13430,1,0
2020-09-04,MAGUI (PAYAN),NARIÃ‘O,52427,1,0
2020-09-04,MAICAO,GUAJIRA,44430,36,0
2020-09-04,MAJAGUAL,SUCRE,70429,2,1
2020-09-04,MALAGA,SANTANDER,68432,2,0
2020-09-04,MALAMBO,ATLANTICO,8433,2,0
2020-09-04,MANATI,ATLANTICO,8436,2,0
2020-09-04,MANAURE,GUAJIRA,44560,5,0
2020-09-04,MANAURE BALCON DEL CESAR,CESAR,20443,1,0
2020-09-04,MANI,CASANARE,85139,14,0
2020-09-04,MANIZALES,CALDAS,17001,57,0
2020-09-04,MARGARITA,BOLIVAR,13440,1,0
2020-09-04,MARINILLA,ANTIOQUIA,5440,7,0
2020-09-04,MARMATO,CALDAS,17442,4,0
2020-09-04,MEDELLIN,ANTIOQUIA,5001,660,9
2020-09-04,MELGAR,TOLIMA,73449,5,0
2020-09-04,MIRANDA,CAUCA,19455,1,0
2020-09-04,MITU,VAUPES,97001,16,0
2020-09-04,MOCOA,PUTUMAYO,86001,5,0
2020-09-04,MOLAGAVITA,SANTANDER,68468,2,0
2020-09-04,MOMPOS,BOLIVAR,13468,1,0
2020-09-04,MONIQUIRA,BOYACA,15469,2,0
2020-09-04,MONTELIBANO,CORDOBA,23466,1,0
2020-09-04,MONTENEGRO,QUINDIO,63470,2,0
2020-09-04,MONTERIA,CORDOBA,23001,87,1
2020-09-04,MORELIA,CAQUETA,18479,1,0
2020-09-04,MORROA,SUCRE,70473,4,0
2020-09-04,MOSQUERA,CUNDINAMARCA,25473,41,0
2020-09-04,MUTATA,ANTIOQUIA,5480,3,0
2020-09-04,MUZO,BOYACA,15480,1,0
2020-09-04,NARIÃ‘O,NARIÃ‘O,52480,1,0
2020-09-04,NECOCLI,ANTIOQUIA,5490,1,0
2020-09-04,NEIVA,HUILA,41001,122,7
2020-09-04,NOBSA,BOYACA,15491,1,0
2020-09-04,NUEVA GRANADA,MAGDALENA,47460,1,0
2020-09-04,OBANDO,VALLE,76497,2,0
2020-09-04,OCAÃ‘A,NORTE SANTANDER,54498,37,3
2020-09-04,OPORAPA,HUILA,41503,1,0
2020-09-04,ORITO,PUTUMAYO,86320,8,0
2020-09-04,OVEJAS,SUCRE,70508,7,0
2020-09-04,PADILLA,CAUCA,19513,1,0
2020-09-04,PAILITAS,CESAR,20517,2,0
2020-09-04,PAIPA,BOYACA,15516,2,0
2020-09-04,PALERMO,HUILA,41524,5,0
2020-09-04,PALMIRA,VALLE,76520,50,2
2020-09-04,PALMITO,SUCRE,70523,2,0
2020-09-04,PAMPLONA,NORTE SANTANDER,54518,37,1
2020-09-04,PASTO,NARIÃ‘O,52001,61,2
2020-09-04,PATIA (EL BORDO),CAUCA,19532,10,0
2020-09-04,PAZ DE ARIPORO,CASANARE,85250,4,0
2020-09-04,PAZ DE RIO,BOYACA,15537,2,0
2020-09-04,PEREIRA,RISARALDA,66001,156,5
2020-09-04,PIEDECUESTA,SANTANDER,68547,32,2
2020-09-04,PIENDAMO,CAUCA,19548,10,0
2020-09-04,PITAL,HUILA,41548,1,0
2020-09-04,PITALITO,HUILA,41551,20,0
2020-09-04,PLANETA RICA,CORDOBA,23555,4,0
2020-09-04,PLATO,MAGDALENA,47555,12,0
2020-09-04,PONEDERA,ATLANTICO,8560,1,0
2020-09-04,POPAYAN,CAUCA,19001,154,3
2020-09-04,PORE,CASANARE,85263,3,0
2020-09-04,PRADERA,VALLE,76563,2,0
2020-09-04,PUEBLO BELLO,CESAR,20570,2,0
2020-09-04,PUEBLO NUEVO,CORDOBA,23570,3,0
2020-09-04,PUEBLOVIEJO,MAGDALENA,47570,1,0
2020-09-04,PUERTO ASIS,PUTUMAYO,86568,7,0
2020-09-04,PUERTO BERRIO,ANTIOQUIA,5579,2,0
2020-09-04,PUERTO BOYACA,BOYACA,15572,16,1
2020-09-04,PUERTO CAICEDO,PUTUMAYO,86569,1,0
2020-09-04,PUERTO COLOMBIA,ATLANTICO,8573,2,0
2020-09-04,PUERTO ESCONDIDO,CORDOBA,23574,5,0
2020-09-04,PUERTO GAITAN,META,50568,7,0
2020-09-04,PUERTO LOPEZ,META,50573,2,0
2020-09-04,PUERTO NARE (LA MAGDALENA ),ANTIOQUIA,5585,1,1
2020-09-04,PUERTO PARRA,SANTANDER,68573,1,0
2020-09-04,PUERTO SANTANDER,NORTE SANTANDER,54553,2,0
2020-09-04,PUERTO TEJADA,CAUCA,19573,4,1
2020-09-04,PUERTO WILCHES,SANTANDER,68575,6,0
2020-09-04,QUIBDO,CHOCO,27001,4,0
2020-09-04,QUINCHIA,RISARALDA,66594,1,0
2020-09-04,RAFAEL REYES (APULO),CUNDINAMARCA,25599,1,0
2020-09-04,REMEDIOS,ANTIOQUIA,5604,1,0
2020-09-04,RESTREPO,META,50606,2,0
2020-09-04,RIOHACHA,GUAJIRA,44001,67,2
2020-09-04,RIONEGRO,ANTIOQUIA,5615,21,0
2020-09-04,RIVERA,HUILA,41615,5,0
2020-09-04,ROBLES (LA PAZ),CESAR,20621,2,1
2020-09-04,ROLDANILLO,VALLE,76622,2,0
2020-09-04,SABANA DE TORRES,SANTANDER,68655,6,0
2020-09-04,SABANALARGA,ATLANTICO,8638,4,0
2020-09-04,SABANETA,ANTIOQUIA,5631,15,0
2020-09-04,SAHAGUN,CORDOBA,23660,11,1
2020-09-04,SALAZAR,NORTE SANTANDER,54660,1,0
2020-09-04,SAMANIEGO,NARIÃ‘O,52678,2,0
2020-09-04,SAMPUES,SUCRE,70670,1,0
2020-09-04,SAN AGUSTIN,HUILA,41668,3,0
2020-09-04,SAN ANDRES,SAN ANDRES,88001,8,0
2020-09-04,SAN ANDRES,SANTANDER,68669,2,0
2020-09-04,SAN ANTERO,CORDOBA,23672,3,0
2020-09-04,SAN BERNARDO,CUNDINAMARCA,25649,1,0
2020-09-04,SAN CARLOS,ANTIOQUIA,5649,1,0
2020-09-04,SAN CARLOS DE GUAROA,META,50680,1,0
2020-09-04,SAN CAYETANO,CUNDINAMARCA,25653,1,0
2020-09-04,SAN CAYETANO,NORTE SANTANDER,54673,1,0
2020-09-04,SAN DIEGO,CESAR,20750,2,1
2020-09-04,SAN GIL,SANTANDER,68679,6,0
2020-09-04,SAN JACINTO,BOLIVAR,13654,1,0
2020-09-04,SAN JOSE DEL FRAGUA,CAQUETA,18610,1,0
2020-09-04,SAN JOSE DEL GUAVIARE,GUAVIARE,95001,8,1
2020-09-04,SAN JUAN DE BETULIA,SUCRE,70702,1,0
2020-09-04,SAN JUAN DEL CESAR,GUAJIRA,44650,13,1
2020-09-04,SAN JUAN NEPOMUCENO,BOLIVAR,13657,1,0
2020-09-04,SAN LUIS,TOLIMA,73678,1,0
2020-09-04,SAN LUIS DE GACENO,BOYACA,15667,1,0
2020-09-04,SAN MARCOS,SUCRE,70708,4,0
2020-09-04,SAN MARTIN,CESAR,20770,3,0
2020-09-04,SAN MARTIN DE LOBA,BOLIVAR,13667,1,1
2020-09-04,SAN ONOFRE,SUCRE,70713,2,0
2020-09-04,SAN PABLO,BOLIVAR,13670,1,0
2020-09-04,SAN PEDRO,SUCRE,70717,3,0
2020-09-04,SAN PELAYO,CORDOBA,23686,3,0
2020-09-04,SAN VICENTE,ANTIOQUIA,5674,1,0
2020-09-04,SAN VICENTE DE CHUCURI,SANTANDER,68689,2,0
2020-09-04,SAN VICENTE DEL CAGUAN,CAQUETA,18753,5,0
2020-09-04,SANDONA,NARIÃ‘O,52683,11,1
2020-09-04,SANTA BARBARA,ANTIOQUIA,5679,1,0
2020-09-04,SANTA FE DE ANTIOQUIA,ANTIOQUIA,5042,2,0
2020-09-04,SANTA HELENA DEL OPON,SANTANDER,68720,2,0
2020-09-04,SANTA MARIA,BOYACA,15690,1,0
2020-09-04,SANTA MARTA,STA MARTA D.E.,47001,40,2
2020-09-04,SANTA ROSA,BOLIVAR,13683,2,0
2020-09-04,SANTA ROSA DE CABAL,RISARALDA,66682,4,0
2020-09-04,SANTA ROSA DE OSOS,ANTIOQUIA,5686,1,0
2020-09-04,SANTA ROSA DE VITERBO,BOYACA,15693,3,0
2020-09-04,SANTA ROSA DEL SUR,BOLIVAR,13688,2,0
2020-09-04,SANTANDER DE QUILICHAO,CAUCA,19698,20,0
2020-09-04,SANTO TOMAS,ATLANTICO,8685,1,0
2020-09-04,SARAVENA,ARAUCA,81736,7,0
2020-09-04,SARDINATA,NORTE SANTANDER,54720,3,0
2020-09-04,SEGOVIA,ANTIOQUIA,5736,26,1
2020-09-04,SIBATE,CUNDINAMARCA,25740,3,0
2020-09-04,SILVANIA,CUNDINAMARCA,25743,1,0
2020-09-04,SILVIA,CAUCA,19743,4,0
2020-09-04,SINCE,SUCRE,70742,8,0
2020-09-04,SINCELEJO,SUCRE,70001,65,3
2020-09-04,SOACHA,CUNDINAMARCA,25754,100,5
2020-09-04,SOGAMOSO,BOYACA,15759,72,1
2020-09-04,SOLEDAD,ATLANTICO,8758,15,0
2020-09-04,SONSON,ANTIOQUIA,5756,1,0
2020-09-04,SOPO,CUNDINAMARCA,25758,5,0
2020-09-04,SUAITA,SANTANDER,68770,1,0
2020-09-04,SUAZA,HUILA,41770,1,0
2020-09-04,SUCRE,CAUCA,19785,4,0
2020-09-04,SUESCA,CUNDINAMARCA,25772,5,0
2020-09-04,TABIO,CUNDINAMARCA,25785,2,0
2020-09-04,TAME,ARAUCA,81794,2,0
2020-09-04,TANGUA,NARIÃ‘O,52788,1,0
2020-09-04,TARAPACA (CD),AMAZONAS,91798,2,0
2020-09-04,TELLO,HUILA,41799,1,0
2020-09-04,TENERIFE,MAGDALENA,47798,2,0
2020-09-04,TENJO,CUNDINAMARCA,25799,3,0
2020-09-04,TIBU,NORTE SANTANDER,54810,7,0
2020-09-04,TIMBIO,CAUCA,19807,3,0
2020-09-04,TOCANCIPA,CUNDINAMARCA,25817,21,0
2020-09-04,TOLEDO,NORTE SANTANDER,54820,3,0
2020-09-04,TOLU,SUCRE,70820,3,0
2020-09-04,TOTORO,CAUCA,19824,1,0
2020-09-04,TRUJILLO,VALLE,76828,1,0
2020-09-04,TULUA,VALLE,76834,19,0
2020-09-04,TUNJA,BOYACA,15001,43,0
2020-09-04,TUQUERRES,NARIÃ‘O,52838,1,0
2020-09-04,TURBO,ANTIOQUIA,5837,11,1
2020-09-04,UBATE,CUNDINAMARCA,25843,4,0
2020-09-04,UNION PANAMERICANA,CHOCO,27810,1,0
2020-09-04,URIBIA,GUAJIRA,44847,10,1
2020-09-04,URUMITA,GUAJIRA,44855,3,0
2020-09-04,VALLE DEL GUAMUEZ,PUTUMAYO,86865,1,0
2020-09-04,VALLEDUPAR,CESAR,20001,415,11
2020-09-04,VALPARAISO,CAQUETA,18860,1,0
2020-09-04,VERSALLES,VALLE,76863,1,0
2020-09-04,VICTORIA,CALDAS,17867,1,0
2020-09-04,VILLA DE LEYVA,BOYACA,15407,1,0
2020-09-04,VILLA DEL ROSARIO,NORTE SANTANDER,54874,53,0
2020-09-04,VILLAGARZON,PUTUMAYO,86885,4,0
2020-09-04,VILLAMARIA,CALDAS,17873,1,1
2020-09-04,VILLANUEVA,CASANARE,85440,2,0
2020-09-04,VILLANUEVA,GUAJIRA,44874,4,0
2020-09-04,VILLAPINZON,CUNDINAMARCA,25873,1,0
2020-09-04,VILLARICA,CAUCA,19845,1,0
2020-09-04,VILLAVICENCIO,META,50001,273,5
2020-09-04,VISTAHERMOSA,META,50711,2,0
2020-09-04,VITERBO,CALDAS,17877,1,0
2020-09-04,YARUMAL,ANTIOQUIA,5887,1,0
2020-09-04,YOLOMBO,ANTIOQUIA,5890,1,0
2020-09-04,YONDO (CASABE),ANTIOQUIA,5893,3,0
2020-09-04,YOPAL,CASANARE,85001,40,1
2020-09-04,YOTOCO,VALLE,76890,3,0
2020-09-04,YUMBO,VALLE,76892,13,0
2020-09-04,ZIPAQUIRA,CUNDINAMARCA,25899,89,1
2020-09-05,ABREGO,NORTE SANTANDER,54003,1,0
2020-09-05,ACACIAS,META,50006,25,0
2020-09-05,ACANDI,CHOCO,27006,16,1
2020-09-05,AGUA DE DIOS,CUNDINAMARCA,25001,4,0
2020-09-05,AGUACHICA,CESAR,20011,9,2
2020-09-05,AGUADAS,CALDAS,17013,1,0
2020-09-05,AGUSTIN CODAZZI,CESAR,20013,8,0
2020-09-05,ALBAN (SAN JOSE),NARIÃ‘O,52019,1,0
2020-09-05,ALBANIA,CAQUETA,18029,11,1
2020-09-05,ALBANIA,GUAJIRA,44035,4,0
2020-09-05,ALCALA,VALLE,76020,1,0
2020-09-05,ALGARROBO,MAGDALENA,47030,1,1
2020-09-05,AMAGA,ANTIOQUIA,5030,4,0
2020-09-05,AMALFI,ANTIOQUIA,5031,3,0
2020-09-05,ANAPOIMA,CUNDINAMARCA,25035,1,0
2020-09-05,ANDES,ANTIOQUIA,5034,2,0
2020-09-05,ANSERMA,CALDAS,17042,1,0
2020-09-05,APARTADO,ANTIOQUIA,5045,8,1
2020-09-05,ARACATACA,MAGDALENA,47053,1,0
2020-09-05,ARAUCA,ARAUCA,81001,2,0
2020-09-05,ARBELAEZ,CUNDINAMARCA,25053,1,0
2020-09-05,ARENAL,BOLIVAR,13042,2,1
2020-09-05,ARGELIA,CAUCA,19050,1,0
2020-09-05,ARJONA,BOLIVAR,13052,1,0
2020-09-05,ARMENIA,QUINDIO,63001,34,1
2020-09-05,AYAPEL,CORDOBA,23068,3,0
2020-09-05,BARANOA,ATLANTICO,8078,4,0
2020-09-05,BARBOSA,ANTIOQUIA,5079,1,0
2020-09-05,BARBOSA,SANTANDER,68077,2,0
2020-09-05,BARRANCABERMEJA,SANTANDER,68081,72,0
2020-09-05,BARRANCAS,GUAJIRA,44078,3,0
2020-09-05,BARRANCO DE LOBA,BOLIVAR,13074,1,1
2020-09-05,BARRANCO MINAS (CD),GUAINIA,94343,1,0
2020-09-05,BARRANQUILLA,BARRANQUILLA,8001,42,1
2020-09-05,BELEN DE LOS ANDAQUIES,CAQUETA,18094,1,0
2020-09-05,BELEN DE UMBRIA,RISARALDA,66088,2,0
2020-09-05,BELLO,ANTIOQUIA,5088,102,1
2020-09-05,BOGOTA,BOGOTA,11001,2063,43
2020-09-05,BOJACA,CUNDINAMARCA,25099,2,0
2020-09-05,BUCARAMANGA,SANTANDER,68001,200,15
2020-09-05,BUENAVENTURA,VALLE,76109,10,1
2020-09-05,BUENAVISTA,SUCRE,70110,2,0
2020-09-05,BUGA,VALLE,76111,10,1
2020-09-05,CABUYARO,META,50124,1,0
