"id" "rend"
"76318" 15
"76736" 15
"76670" 4.1
"76863" 15
"76520" 7
"76243" 15
"76020" 15
"76828" 11
"76377" 8
"76054" 2.8
"76622" 10
"76111" 6
"76890" 11
"76306" 14
"76823" 15
"76246" 9
"76400" 12
"76364" 11
"63130" 4
"63470" 4
"63111" 3
"63001" 3
"63272" 3
"76275" 4
"76606" 4.5
"05579" 28
"05400" 33
"20250" 3
"20710" 5
"20310" 7.5
"25183" 30
"25530" 29
"25483" 40
"25612" 20
"25307" 20
"25001" 20
"50318" 30
"68152" 25
"73055" 30
"73443" 25
"73854" 35
"73349" 13
"76100" 18
"76041" 40
"76020" 45
"76845" 35
"76275" 40
"05579" 28
"05400" 33
"20178" 30
"20250" 3
"20621" 30
"25530" 29
"25483" 40
"25612" 20
"25001" 20
"25307" 20
"50226" 2
"50318" 35
"73055" 30
"73443" 30
"73349" 7
"76275" 40
"76100" 24
"76041" 40
"76845" 7
"76020" 45
"08832" 2
"08137" 1
"08606" 2.04
"08296" 1
"08520" 3.6
"08634" 3
"08758" 1.5
"08675" 4
"13442" 4
"15810" 0.98
"15673" 2
"15660" 1.52
"17088" 3.36
"17877" 6.36
"17001" 4.24
"17380" 5.93
"17388" 5.08
"17042" 4.24
"17665" 2.8
"17616" 5.08
"18592" 4.8
"85001" 2.5
"85263" 4
"85400" 4
"85250" 4.4
"85162" 2.71
"85410" 5.08
"19256" 3
"19532" 5.08
"19573" 5.08
"19548" 5.08
"19845" 5.21
"19473" 1.5
"19212" 1.1
"19698" 2.04
"19513" 4
"19355" 0.8
"20770" 4
"20011" 3
"20750" 2
"20032" 2.5
"20517" 3
"20383" 3
"20550" 3
"20295" 3
"20045" 2.5
"20614" 2.5
"27800" 1.6
"23001" 4.41
"23189" 4.9
"23686" 4.24
"23162" 5.11
"23678" 5.08
"23300" 4.43
"23168" 5.51
"23417" 4.24
"23855" 5.25
"23660" 3.5
"23182" 5.08
"23580" 3
"23807" 4
"23090" 3.33
"23570" 3.52
"25430" 5.25
"25845" 8.75
"25530" 6
"25473" 5.25
"25086" 1
"25769" 6.3
"25269" 5.25
"25214" 5.25
"25402" 1.5
"25506" 2
"41551" 3.97
"41001" 4.34
"41132" 4.44
"41396" 4.5
"41006" 4.91
"41298" 5.31
"41020" 4.4
"41668" 3.38
"41359" 4
"41306" 4.04
"41615" 4.5
"41524" 3.29
"41660" 7
"41807" 4
"41799" 3.64
"41016" 4
"41548" 4.75
"41319" 4.94
"41770" 5.24
"41503" 3
"41357" 4
"41378" 4
"41244" 4
"41349" 4.22
"41797" 3.66
"41801" 3.5
"41885" 4.2
"41013" 4
"41530" 4
"41518" 3.79
"41676" 3.65
"41206" 3.5
"41791" 4
"41026" 4
"41872" 4
"41483" 3.86
"50568" 5.93
"50573" 5.93
"50287" 5.51
"50001" 4.92
"50313" 5.68
"50251" 4.24
"50577" 5.08
"50124" 4
"50711" 5.08
"50450" 4.24
"50683" 4
"50150" 4.66
"50270" 5.34
"50590" 5.08
"50689" 4.24
"50110" 3.97
"50226" 5.08
"52110" 3
"52411" 3
"52036" 3.5
"52687" 2
"52480" 3.8
"52612" 2
"52683" 3
"52320" 4.5
"52565" 2.8
"54003" 4.2
"54498" 7
"54398" 4.2
"54245" 4.2
"54871" 4.2
"66001" 5.5
"66318" 4.71
"66383" 5.6
"66687" 4
"68655" 4.24
"68327" 7.63
"68147" 4.66
"68051" 1.8
"70124" 4.3
"70001" 2.5
"70708" 2.5
"70508" 1.69
"70702" 1
"70523" 3.4
"70204" 1.9
"70215" 1.31
"70473" 1.6
"70742" 1.23
"70717" 1.39
"70713" 1.06
"70823" 1.1
"70221" 1.51
"70400" 1.5
"70678" 2.5
"70820" 1
"70670" 0.8
"70418" 1.5
"70233" 1.5
"70230" 2.5
"70235" 1
"70110" 4
"73268" 5.08
"73319" 5.08
"73854" 4.7
"73055" 4.92
"73678" 2
"73001" 4.24
"73504" 4
"73408" 6.78
"73671" 2
"73443" 6.1
"73770" 3
"73270" 3
"73483" 4.2
"76122" 7
"76622" 6
"76147" 7
"76497" 8
"76113" 7.5
"76400" 8.5
"76834" 7.5
"76403" 7
"76111" 7
"76318" 7
"76036" 8
"76248" 8.5
"76895" 7
"76828" 8
"76823" 4.5
"76520" 7
"76670" 7
"76890" 8.5
"76100" 7
"76869" 5.25
"76130" 8
"76275" 8
"76306" 7.5
"76616" 8
"76892" 7
"76606" 4
"99773" 4
"08832" 2.05
"08137" 2
"08675" 4.24
"08606" 2.8
"08520" 3.8
"08758" 1.1
"13442" 4
"15673" 2
"15804" 2
"15660" 1.6
"17088" 3.36
"17380" 6.78
"17388" 2.8
"17001" 4.24
"17042" 4.24
"17616" 5.08
"17665" 2.8
"17877" 6.36
"85001" 2.5
"85263" 4
"85410" 4.24
"85162" 3
"85250" 4.3
"85400" 2
"19256" 3
"19532" 5.08
"19698" 3.06
"19455" 4
"19573" 5.08
"19473" 2
"19100" 4
"19355" 1.2
"19845" 5.13
"19513" 4
"20770" 4
"20550" 3.5
"20750" 2.6
"20383" 3
"20032" 2.5
"20011" 3
"20517" 3
"20045" 3
"20295" 3
"27800" 1.6
"23807" 2
"23001" 2.81
"23300" 4.24
"23686" 3.5
"23162" 4
"23189" 3.5
"23855" 5.51
"23678" 4.5
"23182" 5.08
"23417" 4.24
"23090" 3.07
"23580" 2.8
"23570" 4
"25086" 1.5
"25845" 8.65
"25430" 5.25
"25473" 5.25
"25530" 6
"25269" 5.25
"25769" 6.3
"25214" 5.25
"25506" 2
"25402" 1.5
"41551" 3.31
"41132" 4.32
"41001" 4.2
"41396" 4.5
"41006" 4.86
"41615" 4.5
"41298" 4.86
"41668" 3.34
"41020" 4.42
"41359" 4
"41807" 4.24
"41660" 7
"41306" 4.06
"41799" 4.36
"41524" 3.44
"41797" 4.06
"41503" 4.5
"41016" 4.15
"41770" 5.03
"41319" 6.57
"41548" 4
"41378" 4
"41026" 4
"41357" 4.32
"41013" 4
"41801" 4
"41518" 4.16
"41206" 3.5
"41349" 4.3
"41676" 3
"41791" 4
"41872" 3.7
"41244" 4
"41483" 4
"50568" 5.51
"50573" 5.93
"50287" 5.08
"50313" 5.08
"50711" 5.08
"50110" 2.05
"50226" 5.08
"50330" 5.08
"50577" 5.08
"50683" 5.08
"50689" 4.24
"50270" 5.93
"52411" 3
"52110" 3
"52320" 5
"52036" 3.5
"52612" 2
"52683" 3
"52565" 2.8
"54003" 6.91
"54498" 5.92
"54398" 4.2
"63001" 4
"66001" 5.5
"66318" 4.71
"66687" 6
"66383" 5.6
"68655" 4.24
"68152" 2.05
"68147" 4.5
"68327" 6.78
"68051" 1.8
"70204" 2.48
"70508" 2
"70473" 1.6
"70523" 2.2
"70678" 2.1
"70708" 2
"70742" 1.24
"70713" 2.4
"70235" 2.5
"70418" 1.2
"70400" 1.8
"70670" 0.8
"70230" 2.5
"70717" 3
"70820" 1.3
"70001" 3.5
"70215" 2.2
"73268" 5.08
"73319" 5.08
"73854" 4.7
"73055" 5.08
"73678" 4
"73001" 4.24
"73504" 4
"73408" 6.78
"73671" 2
"73443" 5.93
"73270" 3
"73770" 3
"73483" 4.24
"76122" 7
"76622" 6
"76147" 7.2
"76497" 8
"76113" 7.5
"76400" 8.5
"76403" 6
"76111" 7.5
"76834" 7.5
"76895" 7.5
"76036" 8
"76318" 7
"76248" 7
"76828" 7.8
"76100" 7
"76670" 8
"76823" 4.5
"76520" 7.5
"76890" 8.5
"76275" 8
"76130" 8
"76306" 7
"76616" 8
"76869" 4.9
"76892" 7
"76606" 6
"99773" 3.5
"91540" 1
"05837" 1.5
"05148" 2.1
"05051" 1.5
"05045" 1.2
"05604" 1.1
"05893" 1.8
"05361" 2.2
"05842" 2
"05665" 1.6
"05490" 2.8
"05234" 0.6
"05790" 1.3
"05495" 1.5
"05674" 1.5
"05250" 1.5
"05147" 1
"05154" 1.5
"05756" 2.5
"05895" 1
"05031" 1.1
"05209" 1.75
"05475" 1.3
"05628" 0.7
"05138" 1.35
"05125" 0.9
"05002" 2
"05873" 0.7
"05172" 1.2
"05040" 1.2
"05240" 1
"05847" 2.63
"05736" 1.2
"05664" 1.8
"05615" 2.5
"05591" 1.2
"05670" 1
"05819" 1.3
"05854" 1.3
"05042" 1.6
"05642" 1
"05411" 1.3
"05034" 1.75
"05197" 1
"05284" 1
"05347" 1
"05440" 2.5
"05647" 1
"05400" 1.59
"05036" 2.28
"05079" 1
"05480" 1.2
"05890" 1.1
"05113" 1
"05310" 1
"05145" 1.23
"05887" 1.4
"05030" 0.9
"05190" 1
"05004" 0.8
"05107" 0.9
"05425" 0.8
"05483" 1
"05585" 1.3
"05660" 0.8
"05697" 2.5
"05142" 1.3
"05792" 1.5
"05861" 1.3
"05038" 2.27
"05809" 1.3
"05044" 0.85
"05091" 2.5
"05306" 1.1
"05543" 0.7
"05576" 2
"05679" 2
"05315" 1.5
"05686" 0.6
"05885" 0.6
"05055" 2
"05364" 2
"05282" 1.1
"05652" 1
"05501" 0.8
"05093" 2.5
"05134" 1.2
"05649" 0.5
"05380" 2.5
"05858" 1.4
"05237" 2.2
"05856" 1.5
"05129" 1
"05308" 2
"05321" 1
"81794" 1.3
"81065" 1.5
"81736" 1.5
"81300" 1.5
"08560" 1.96
"08606" 0.87
"08436" 1.4
"08849" 0.5
"08421" 1.5
"08685" 1.5
"08770" 1.2
"08296" 1
"08078" 1.5
"08433" 1
"08141" 2.52
"08558" 1.6
"08549" 1
"08372" 0.63
"08638" 1.5
"08634" 1
"08675" 2
"08758" 0.8
"13006" 2
"13433" 1.38
"13873" 1.2
"13657" 1.66
"13744" 1.08
"13458" 2
"13248" 1.5
"13549" 2
"13647" 1
"13430" 1.2
"13473" 1.5
"13442" 2
"13654" 1.21
"13688" 2
"13670" 1.5
"13140" 1.13
"13052" 1.13
"13042" 1.5
"13580" 1.5
"13667" 1.5
"13244" 1.36
"13062" 1
"13655" 2
"13600" 1.5
"13894" 1
"13468" 1.5
"13838" 1.29
"13074" 1.1
"13160" 2
"13673" 1.2
"13810" 2
"13780" 1.67
"13188" 1.7
"13683" 1
"13440" 1.19
"13222" 1
"13836" 1.5
"13300" 1.5
"13268" 1.5
"13650" 1.8
"13030" 1.5
"13490" 1.5
"13620" 1.5
"13760" 1
"13001" 1.1
"15804" 2
"15469" 1
"15097" 0.9
"15778" 1.8
"15764" 0.75
"15810" 0.97
"15380" 1.8
"15667" 2
"15491" 2.5
"15533" 1.4
"15001" 0.75
"15299" 0.35
"15218" 0.57
"15774" 0.8
"15755" 1.5
"15761" 1.5
"15599" 2
"15632" 0.6
"15753" 1.5
"15814" 2.5
"15131" 0.5
"15835" 1.5
"15176" 0.7
"15232" 1.18
"15276" 1
"15798" 1.2
"15180" 1.5
"15367" 0.8
"15425" 1.5
"15790" 1.3
"15879" 1.2
"15690" 1.6
"15238" 1.2
"15022" 1.7
"15681" 1
"15317" 0.8
"15377" 0.5
"15212" 1.8
"15476" 0.5
"15507" 1.8
"15757" 0.8
"15600" 1.3
"15806" 0.9
"15842" 1.8
"15442" 1.15
"15673" 1
"15516" 1.3
"15322" 1.31
"15693" 1
"15114" 0.8
"15135" 0.5
"15204" 1
"15293" 2
"15332" 1.5
"15494" 2.2
"15572" 2
"15580" 1
"15664" 2
"15759" 1.5
"15816" 1.4
"15837" 2
"15325" 1.91
"15185" 2
"15272" 1.5
"15187" 0.9
"15455" 2.07
"15480" 0.7
"15537" 1
"15676" 2
"15696" 2
"15720" 0.5
"15832" 2
"15183" 0.8
"15296" 1.3
"15621" 2
"15215" 2.5
"15248" 1.04
"15646" 1.4
"15092" 0.8
"15223" 1.8
"15464" 1.6
"15514" 1.3
"15550" 1
"15686" 2
"15723" 0.6
"15224" 2
"15403" 2
"15660" 0.7
"15090" 1
"15087" 2
"15106" 0.5
"15518" 1
"15776" 2
"15808" 0.6
"15407" 1
"15104" 1.2
"15401" 1
"15500" 1.37
"15820" 1.6
"15172" 2.5
"15051" 2
"15236" 0.8
"15368" 0.8
"15522" 0.7
"15511" 1
"15531" 1.4
"15244" 1
"15542" 2.5
"15839" 1.3
"17867" 2.5
"17050" 1.05
"17272" 1.04
"17013" 1.4
"17380" 0.98
"17616" 2
"17042" 1.5
"17001" 1.04
"17614" 2.5
"17388" 1.05
"17665" 1.78
"17433" 1.04
"17446" 0.7
"17873" 2
"17524" 1.04
"17653" 2.5
"17174" 1.4
"17513" 1.19
"17877" 1.5
"17777" 1.48
"17541" 2.5
"18753" 1.19
"18150" 1
"18460" 1.2
"18029" 1.2
"18205" 1.2
"18756" 1
"18094" 1
"18410" 0.8
"18860" 1.2
"18785" 1.19
"18610" 2.5
"18001" 1
"18247" 1
"18479" 1.5
"85010" 1.19
"85001" 1.8
"85325" 2.23
"85225" 1.19
"85162" 1
"85263" 1.7
"85440" 1.78
"85250" 1.16
"85125" 1.04
"85015" 2.07
"85139" 2.5
"85279" 2
"85400" 2
"85136" 1.3
"85300" 1.07
"85315" 1
"85410" 1.48
"19517" 1.64
"19450" 1.1
"19300" 1.93
"19318" 1.19
"19701" 2.1
"19693" 2
"19807" 2.47
"19743" 1.5
"19364" 1.5
"19824" 1.34
"19130" 0.7
"19355" 1.2
"19780" 1.78
"19533" 0.6
"19760" 0.79
"19532" 1.05
"19075" 1.5
"19137" 1.2
"19050" 2.32
"19392" 2
"19455" 1.19
"19022" 2.5
"19142" 1.2
"19473" 0.8
"19585" 1.45
"19785" 0.77
"19290" 1.2
"19622" 2.1
"19110" 1.5
"19513" 1.04
"19001" 1.5
"20550" 1.2
"20011" 1
"20045" 1.2
"20621" 1.8
"20032" 0.8
"20400" 1.1
"20383" 1
"20013" 1
"20001" 1
"20770" 1
"20238" 0.8
"20570" 0.8
"20228" 1
"20750" 0.9
"20178" 0.8
"20787" 0.9
"20517" 1
"20614" 1
"20443" 0.9
"20175" 0.8
"20295" 1
"20250" 0.7
"20060" 0.8
"20710" 1
"20310" 1
"27615" 1.7
"27150" 0.95
"27077" 0.4
"27025" 0.4
"27430" 0.5
"27745" 0.4
"27006" 0.77
"27099" 1
"27600" 1.78
"27001" 0.4
"27800" 1.3
"27075" 0.4
"27361" 1
"27580" 0.5
"27491" 1.48
"27495" 0.4
"27135" 0.6
"27050" 0.98
"27425" 1
"27372" 0.4
"27073" 1.97
"27250" 0.4
"27450" 1.19
"27787" 0.7
"27245" 2.5
"27660" 0.6
"27160" 0.83
"27205" 0.5
"27810" 0.4
"23807" 2
"23001" 1.6
"23189" 1.5
"23815" 1.52
"23417" 0.91
"23670" 2
"23570" 1.07
"23660" 2
"23182" 0.7
"23580" 1.1
"23162" 1.77
"23555" 1.5
"23090" 2.79
"23168" 1.48
"23466" 1.5
"23855" 0.95
"23500" 1.5
"23686" 2.5
"23586" 0.87
"23068" 1.8
"23672" 2.5
"23079" 2.2
"23678" 2
"23574" 2.6
"23419" 2.3
"23464" 1
"23682" 1.5
"23350" 1.19
"25293" 2
"25885" 1.75
"25372" 1
"25878" 2
"25368" 1.2
"25745" 2.5
"25324" 1.5
"25148" 1
"25799" 2.5
"25286" 2.5
"25320" 2
"25875" 1
"25596" 1.9
"25815" 1
"25260" 2.5
"25394" 2
"25151" 2
"25839" 0.99
"25299" 1.17
"25312" 2.5
"25483" 1.2
"25398" 2
"25099" 2.5
"25743" 2.45
"25841" 2.5
"25175" 2.5
"25513" 1.5
"25281" 2.5
"25871" 1.75
"25599" 2
"25181" 1.5
"25530" 1.75
"25258" 2
"25377" 2.5
"25407" 2.5
"25288" 2.5
"25436" 2.5
"25740" 2.5
"25758" 2.5
"25785" 2.5
"25307" 1
"25438" 2
"25580" 2.2
"25843" 2.5
"25572" 1
"25805" 2
"25807" 1.05
"25873" 2.5
"25123" 2
"25779" 2.5
"25851" 1
"25040" 2
"25328" 1.9
"25386" 2.1
"25823" 2
"25898" 2.5
"25279" 2.4
"25518" 1.84
"25592" 1.5
"25777" 1.75
"25154" 2
"25245" 2.1
"25649" 2.45
"25506" 2.45
"25797" 2.45
"25035" 1
"25095" 2
"25290" 2.45
"25317" 2.5
"25862" 2.8
"25653" 2
"25662" 1.1
"25524" 2.5
"25867" 2
"25817" 2.5
"25086" 1.5
"25168" 1
"25658" 1.5
"25718" 2
"25126" 2.5
"25297" 1.3
"25019" 2.45
"25491" 2
"25295" 2.5
"25899" 2.5
"94343" 1
"94001" 1
"95001" 1.5
"95025" 1.5
"95015" 1.5
"95200" 1.5
"41001" 1.4
"41396" 1.5
"41551" 1.5
"41298" 2.15
"41006" 1.59
"41020" 1.42
"41132" 1.42
"41668" 1.6
"41359" 1.3
"41306" 1.33
"41206" 1
"41807" 1.4
"41524" 1.43
"41801" 1.4
"41357" 1.35
"41799" 1.3
"41660" 1.61
"41615" 1.5
"41016" 1.4
"41319" 2.44
"41770" 2.24
"41378" 1.4
"41548" 1.95
"41078" 1.36
"41503" 2
"41791" 1.3
"41013" 1.36
"41483" 1.54
"41349" 1.4
"41518" 1.23
"41244" 1.2
"41676" 1.37
"41530" 1.2
"41797" 1.3
"41026" 1.3
"44001" 1.8
"44078" 1.2
"44090" 2
"44650" 1.8
"44874" 1
"44110" 1
"44855" 2
"44378" 2
"44430" 1.43
"44420" 1.7
"44279" 1.5
"44098" 1.45
"47541" 1
"47692" 0.8
"47058" 1.1
"47707" 1.2
"47288" 1.1
"47545" 0.7
"47551" 1.2
"47660" 1.1
"47318" 0.7
"47245" 0.7
"47703" 0.7
"47161" 1.2
"47205" 1.2
"47720" 1.2
"47030" 1.2
"47960" 1
"47189" 1.1
"47053" 1.2
"47170" 1.2
"47268" 1.1
"47460" 1.2
"47555" 1.2
"47798" 1.2
"47258" 1.2
"47675" 1.2
"47745" 1
"47570" 1.1
"47605" 1.2
"47980" 1.1
"47001" 1.1
"50568" 0.91
"50370" 2.5
"50350" 1
"50450" 2.5
"50226" 1
"50711" 1.9
"50680" 1.63
"50001" 1.22
"50251" 1.8
"50245" 1.78
"50573" 1.05
"50313" 2
"50590" 1.5
"50577" 1.5
"50124" 2
"50270" 2.2
"50606" 1.6
"50318" 1
"52320" 0.9
"52885" 1
"52110" 1.14
"52260" 1
"52354" 1.75
"52254" 1.15
"52399" 1.2
"52411" 2
"52678" 2.47
"52838" 1.5
"52019" 1.24
"52036" 2.01
"52699" 2.01
"52381" 1
"52435" 1.3
"52683" 1.87
"52693" 1.8
"52565" 2
"52001" 0.8
"52405" 1.75
"52788" 1.4
"52356" 2.1
"52506" 1.3
"52786" 1.2
"52258" 1.5
"52207" 1.8
"52490" 1.5
"52378" 2
"52256" 1.17
"52540" 1.25
"52352" 1
"52203" 1
"52612" 0.6
"52685" 0.97
"52480" 1.53
"52051" 0.8
"52240" 1
"52083" 1
"52687" 1.29
"52079" 1
"52560" 1.75
"52233" 1.2
"52215" 2
"52720" 1.5
"52385" 1
"52224" 1.5
"52323" 2
"52585" 1.44
"52418" 1.46
"52573" 1.5
"52022" 2
"52227" 2
"52287" 1.2
"52694" 2
"52250" 0.8
"52696" 1
"52835" 0.5
"52390" 1.05
"54810" 1.2
"54261" 1.2
"54003" 2
"54001" 1.2
"54245" 2.5
"54385" 1.8
"54498" 1.5
"54174" 1.4
"54720" 1
"54398" 1.2
"54743" 1.75
"54518" 2.5
"54051" 1.5
"54377" 1.5
"54125" 1.05
"54239" 1.2
"54344" 1.1
"54670" 2
"54099" 1.2
"54223" 1.4
"54250" 1.5
"54520" 2
"54820" 1
"54673" 2
"54206" 1
"54109" 1.5
"54800" 1.2
"54172" 1.6
"54871" 1.5
"54599" 1.2
"54405" 1.5
"54313" 1
"54347" 1.5
"54660" 1.05
"86573" 1.7
"86571" 1.1
"86749" 1.1
"86755" 1
"86569" 1.1
"86568" 1.1
"86219" 1
"86001" 1
"86865" 1.1
"86320" 1
"86757" 0.9
"86760" 1.1
"86885" 1.2
"63470" 2.24
"63001" 2.5
"63548" 1.05
"63190" 2
"63690" 2.5
"63130" 1.7
"63302" 2
"63111" 2.5
"63272" 1.33
"63594" 1.5
"66572" 1.5
"66456" 0.84
"66318" 1.52
"66440" 2.7
"66045" 1.5
"66682" 1.6
"66170" 4
"66594" 3
"88001" 1.86
"88564" 2.1
"68615" 1.5
"68081" 2.7
"68770" 2.5
"68861" 1.5
"68502" 1.48
"68533" 1.04
"68235" 1.05
"68500" 1.05
"68669" 1.05
"68679" 2.45
"68673" 1.5
"68176" 1.5
"68468" 1.05
"68684" 1.05
"68720" 1
"68152" 1.45
"68575" 1.19
"68686" 1.5
"68549" 1.11
"68655" 1.4
"68689" 1.93
"68229" 1.1
"68190" 1
"68745" 0.8
"68179" 1.05
"68318" 1.48
"68498" 2.5
"68344" 2.5
"68266" 2.5
"68547" 2
"68755" 2.5
"68324" 1.61
"68522" 1.78
"68307" 1.19
"68121" 1.05
"68320" 1.05
"68377" 2
"68397" 2
"68855" 1.12
"68013" 1
"68207" 1.3
"68327" 1.48
"68872" 1.05
"68250" 2
"68264" 0.6
"68092" 1.96
"68406" 1.47
"68432" 2
"68001" 1.6
"68464" 1.8
"68271" 2
"68296" 1.5
"68444" 1.98
"68682" 1
"68147" 1.33
"68524" 2.5
"68217" 1.05
"68101" 1.7
"68077" 2.5
"68370" 1
"68298" 2.5
"68079" 1.5
"68425" 1.33
"68820" 1.48
"68167" 2
"68209" 2
"68780" 1.19
"68211" 2
"68020" 2
"68160" 1
"68322" 1.6
"68368" 1.48
"68705" 2.4
"68773" 2.08
"68572" 1.48
"68132" 1.48
"68162" 1.05
"70265" 2.5
"70508" 1.3
"70429" 1.33
"70708" 1.5
"70713" 1.2
"70771" 2
"70473" 1.37
"70235" 0.6
"70400" 0.6
"70678" 2.1
"70523" 1.4
"70670" 0.8
"70204" 0.75
"70230" 2.45
"70233" 1
"70001" 1
"70717" 1
"70110" 1.46
"70418" 0.6
"70820" 1
"70221" 1.4
"73504" 2
"73547" 1.9
"73275" 1.78
"73585" 1.31
"73624" 1.9
"73055" 2.7
"73200" 1.9
"73283" 1.2
"73671" 2
"73678" 1.7
"73026" 1.8
"73067" 1.77
"73217" 1.5
"73411" 1.85
"73043" 1.8
"73408" 0.95
"73520" 1.1
"73555" 1.12
"73616" 1.5
"73483" 0.7
"73236" 0.8
"73168" 1.11
"73443" 1.63
"73675" 1
"73349" 2.5
"73347" 1.25
"73226" 1.7
"73319" 2
"73152" 1.18
"73622" 1.5
"73770" 1.05
"73449" 1.5
"73870" 1.4
"73854" 1.7
"73461" 1.8
"73270" 1.05
"73148" 0.7
"76233" 2.35
"76113" 3
"76100" 2
"76606" 1.8
"76122" 2.29
"76520" 1.58
"76109" 2.5
"76834" 2.5
"76001" 2.99
"76275" 1.05
"76670" 1.5
"76736" 2
"76869" 1.8
"76400" 2.5
"76020" 2.1
"76563" 1.05
"76318" 3
"76622" 2.5
"76250" 1.5
"76890" 1.5
"76892" 2.1
"76126" 1.5
"76147" 1.5
"76377" 1.5
"76863" 3
"76054" 1.5
"76036" 1.4
"76243" 1.33
"76616" 3
"76041" 1.5
"76111" 3
"76246" 2.5
"76248" 1.05
"76306" 2
"76364" 0.8
"76497" 1.4
"76403" 2
"76845" 2.3
"97161" 2
"97001" 2.8
"97666" 1.9
"99524" 2.5
"99773" 2.5
"99624" 2.55
"99001" 2
"91001" 0.5
"91540" 1
"05837" 1.5
"05051" 2
"05120" 1
"05045" 1.5
"05250" 1.3
"05148" 2.1
"05490" 2.8
"05665" 1.5
"05893" 1.8
"05234" 0.6
"05674" 1.5
"05604" 1.1
"05842" 2
"05154" 1.5
"05147" 0.9
"05756" 2.5
"05790" 1.3
"05138" 1.25
"05002" 2
"05895" 1
"05172" 1.2
"05847" 2.63
"05664" 1.8
"05615" 2.5
"05440" 2.5
"05628" 0.5
"05495" 1.4
"05480" 1.3
"05854" 1.3
"05040" 1.2
"05197" 1
"05240" 1
"05670" 1
"05079" 1
"05400" 1.59
"05310" 1
"05425" 0.8
"05145" 1.19
"05125" 0.5
"05190" 1
"05107" 0.9
"05209" 1.75
"05284" 1
"05591" 1.2
"05660" 0.8
"05585" 1.1
"05347" 1
"05697" 2.5
"05038" 2.27
"05576" 2
"05036" 1.2
"05113" 1
"05411" 1.3
"05647" 1.1
"05819" 1.3
"05885" 0.6
"05030" 0.9
"05679" 2
"05873" 0.7
"05055" 2.5
"05736" 1.2
"05887" 1.4
"05044" 0.87
"05282" 1.1
"05364" 2
"05543" 0.7
"05004" 0.8
"05134" 1.2
"05501" 0.8
"05649" 1
"05890" 1.1
"05652" 1
"05380" 2.5
"05483" 1
"05858" 1.4
"05237" 2.2
"05809" 1.3
"05129" 1
"05308" 2
"05321" 1
"05042" 1.6
"05792" 1.5
"05142" 0.8
"05315" 1.5
"81001" 1.2
"81794" 1.3
"81065" 1.5
"81736" 1.5
"81300" 1.8
"81591" 1.2
"81220" 1.2
"08606" 0.96
"08560" 2.08
"08436" 1.19
"08849" 1.5
"08433" 1
"08296" 1
"08421" 1.4
"08141" 2.52
"08675" 2.5
"08078" 1.5
"08372" 0.73
"08558" 1.6
"08770" 1.2
"08549" 1
"08638" 1.5
"08520" 1.3
"08685" 2
"08634" 2.11
"08758" 0.8
"13657" 1.94
"13654" 1.37
"13006" 1.9
"13248" 1.5
"13052" 1.11
"13433" 1.53
"13647" 1
"13744" 2
"13549" 2
"13458" 2.2
"13430" 1.5
"13473" 2.5
"13442" 2
"13670" 1.5
"13600" 1.5
"13873" 1.2
"13667" 2
"13688" 2
"13244" 1.3
"13188" 1.4
"13580" 1.5
"13673" 1.5
"13836" 1.5
"13655" 2
"13838" 1.33
"13062" 1
"13042" 1.5
"13140" 1
"13212" 1
"13468" 1.5
"13074" 0.95
"13160" 1.55
"13222" 1.07
"13810" 2
"13780" 1.66
"13440" 1.19
"13300" 1.5
"13683" 1
"13650" 1.8
"13490" 1.5
"13030" 1.5
"13001" 1.2
"13760" 1
"13268" 1.5
"15469" 1
"15667" 2
"15097" 0.7
"15491" 1.5
"15740" 2.3
"15764" 0.75
"15131" 0.5
"15232" 1.18
"15218" 0.57
"15212" 1.8
"15681" 1
"15180" 1
"15507" 1.8
"15572" 2
"15600" 1.3
"15835" 1.5
"15580" 1
"15753" 1.5
"15804" 2
"15185" 2
"15442" 1.15
"15480" 0.7
"15646" 1.4
"15664" 2
"15690" 1.5
"15720" 0.5
"15621" 2
"15455" 2.04
"15135" 0.5
"15299" 1.45
"15514" 1.3
"15686" 2
"15814" 2.3
"15832" 2
"15837" 0.5
"15808" 0.5
"15660" 1.3
"15106" 0.5
"15403" 1.08
"15401" 1
"15500" 1.43
"15820" 1.6
"15104" 1.2
"15051" 1.4
"15236" 0.8
"15223" 1.8
"15224" 1.6
"15776" 2
"15407" 1
"15172" 1.3
"15090" 1
"15368" 0.8
"15676" 2
"15759" 1.5
"15774" 0.8
"15248" 0.86
"15511" 0.8
"15380" 1.5
"15531" 1.4
"15322" 1.6
"15723" 0.6
"15798" 1.1
"15839" 1.3
"17867" 2.5
"17050" 1.05
"17272" 1.04
"17013" 1.4
"17380" 0.98
"17042" 1.5
"17616" 2
"17388" 1.78
"17614" 1.67
"17001" 1.04
"17446" 1.05
"17653" 2.2
"17174" 1
"17433" 1.05
"17665" 1.78
"17513" 1.05
"17777" 1.48
"17877" 1.52
"17541" 2.5
"18150" 1
"18460" 1.2
"18029" 2.2
"18410" 0.8
"18094" 1
"18756" 1
"18785" 1.19
"18860" 1.2
"18205" 1.2
"18610" 2.5
"18001" 1
"18247" 1
"18479" 2
"85001" 1.8
"85325" 2.27
"85162" 1.5
"85230" 1
"85263" 2
"85440" 1.78
"85225" 1.05
"85139" 2.5
"85125" 1.04
"85250" 1.16
"85300" 1.07
"85315" 1
"85410" 1.48
"19450" 1.1
"19517" 2
"19100" 1.33
"19318" 1.19
"19807" 2.5
